id_client;id_sous_sous_centrale;sous_sous_centrale;id_sous_centrale;sous_centrale;id_centrale;centrale
4154;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4156;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
5163;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5164;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
9037;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
3456;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
4159;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
3457;3904;SOCARA;3990;GALEC;3999;LUCIE
90149;90960;MAROC;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
90148;90988;DJIBOUTI;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
90115;90942;KAZAKHSTAN;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
5165;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90151;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5166;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4160;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4161;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
12154;12000;SUPERMARCHES MATCH TSA N°50817;11990;ASSOCIES PROVERA;10000;PROVERA
5167;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4163;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4162;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4164;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4165;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
99023;90909;REPUBLIQUE TCHEQUE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
4166;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
90153;90914;POLOGNE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
5168;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90987;90914;POLOGNE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
5169;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90154;90154;MATERIAUX BENIN;90921;AUTRES PAYS;99999;ETRANGER + DOM TOM
5170;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4167;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
90156;90989;UKRAINE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
90158;90991;TUNISIE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
3458;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
5171;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4168;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
7914;7906;AUCHAN EST SOUS CENTRALE;7990;SA AUCHAN FRANCE;7999;EURAUCHAN CROIX
5172;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4169;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4170;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4171;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
90161;90992;PARAGUAY;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
3459;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
90163;90911;ANGLETERRE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
3460;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
3461;3908;SCALANDES;3990;GALEC;3999;LUCIE
90144;99922;TOGO;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
3463;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
4173;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4172;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4174;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4175;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
3464;3908;SCALANDES;3990;GALEC;3999;LUCIE
3465;3916;SOCAMIL;3990;GALEC;3999;LUCIE
11101;11240;HYPERCOOP;3990;GALEC;3999;LUCIE
90170;90993;SENEGAL;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
4176;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4177;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
9039;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
4178;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
3466;3909;SCAOUEST;3990;GALEC;3999;LUCIE
4179;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
90973;90970;JORDANIE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
90073;90919;IRLANDE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
3467;3907;SCASO;3990;GALEC;3999;LUCIE
4180;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4181;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4182;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
5174;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4183;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4184;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4185;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4186;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
5175;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5173;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90166;90929;ESTONIE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
4187;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4188;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
90172;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5176;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5177;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5178;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3468;3911;SCAPEST;3990;GALEC;3999;LUCIE
4189;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
4190;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
906269;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5179;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4191;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4192;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
90174;90994;ANGOLA;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
4193;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
9041;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
3470;3916;SOCAMIL;3990;GALEC;3999;LUCIE
5180;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3471;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
5181;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3472;3908;SCALANDES;3990;GALEC;3999;LUCIE
9042;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
90175;90915;PAYS BAS;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
90176;90995;POLYNESIE FRANCAISE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
4194;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
5182;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3473;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
9044;9091;PHARMACIE SOUS  CENTRALE;9090;PHARMACIE CENTRALE;;
4195;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
90178;99910;HONG KONG;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
5183;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5184;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5185;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90179;90950;RUSSIE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
9043;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5186;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5187;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3474;3909;SCAOUEST;3990;GALEC;3999;LUCIE
4196;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
21152;23000;CASINO DIVERS SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
21153;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
9046;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
4197;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
5188;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4198;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
11102;11240;HYPERCOOP;3990;GALEC;3999;LUCIE
4199;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4200;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
5189;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4201;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
3475;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
3476;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
90184;90940;ARABIE SAOUDITE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
90139;90922;MAURITANIE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
9047;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5190;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
21154;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
3477;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
21155;21991;CASINO FRANCE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
21156;21991;CASINO FRANCE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
4202;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
5191;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
9048;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
90189;90997;ARMENIE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
90191;91001;GUINEE EQUATORIALE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
5193;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3478;3909;SCAOUEST;3990;GALEC;3999;LUCIE
4203;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
90186;90996;EMIRATS ARABES UNIS;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
5194;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3479;3909;SCAOUEST;3990;GALEC;3999;LUCIE
4204;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
5195;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4205;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
5196;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4207;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
9049;9091;PHARMACIE SOUS  CENTRALE;9090;PHARMACIE CENTRALE;;
21157;21991;CASINO FRANCE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
90194;90949;HONGRIE;90999;CENTRALE C.E.E.;99999;ETRANGER + DOM TOM
5197;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5198;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3481;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
90196;91002;COTE D'IVOIRE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
4208;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
3482;3909;SCAOUEST;3990;GALEC;3999;LUCIE
21158;23000;CASINO DIVERS SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
3484;11240;HYPERCOOP;3990;GALEC;3999;LUCIE
5203;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5199;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5202;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5119;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4209;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
3483;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
5205;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90137;90982;GABON;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
5206;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5207;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5201;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5200;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4210;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
9050;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
4211;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
5209;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
9052;9091;PHARMACIE SOUS  CENTRALE;9090;PHARMACIE CENTRALE;;
9053;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
3485;3911;SCAPEST;3990;GALEC;3999;LUCIE
5208;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90198;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5210;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5211;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3486;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
3487;3905;LECASUD;3990;GALEC;3999;LUCIE
9054;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
4212;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
5212;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3488;3905;LECASUD;3990;GALEC;3999;LUCIE
3489;3905;LECASUD;3990;GALEC;3999;LUCIE
4213;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
3490;3905;LECASUD;3990;GALEC;3999;LUCIE
3491;3905;LECASUD;3990;GALEC;3999;LUCIE
3492;3905;LECASUD;3990;GALEC;3999;LUCIE
3493;3905;LECASUD;3990;GALEC;3999;LUCIE
4214;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
90200;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
21909;21990;GEANT CASINO SOUS CENTRALE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
3494;3905;LECASUD;3990;GALEC;3999;LUCIE
3495;3905;LECASUD;3990;GALEC;3999;LUCIE
3496;3905;LECASUD;3990;GALEC;3999;LUCIE
3497;3905;LECASUD;3990;GALEC;3999;LUCIE
3498;3905;LECASUD;3990;GALEC;3999;LUCIE
3499;3905;LECASUD;3990;GALEC;3999;LUCIE
3500;3905;LECASUD;3990;GALEC;3999;LUCIE
3501;3905;LECASUD;3990;GALEC;3999;LUCIE
3502;3905;LECASUD;3990;GALEC;3999;LUCIE
4215;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
4216;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
22001;22000;GECOMA;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
3503;3901;SCADIF;3990;GALEC;3999;LUCIE
90202;90202;EREVAN BENIN;90921;AUTRES PAYS;99999;ETRANGER + DOM TOM
22002;22000;GECOMA;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
5204;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
22003;22000;GECOMA;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
4217;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
5213;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
22004;22000;GECOMA;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
22005;22000;GECOMA;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
22006;22000;GECOMA;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
22007;22000;GECOMA;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
22008;22000;GECOMA;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
22009;22000;GECOMA;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
22010;22000;GECOMA;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
32011;32000;SOUS CENTRALE ED;32990;CENTRALE ED;30000;GROUPE CARREFOUR
9055;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5214;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90263;90263;CASA MARGOT SA;90921;AUTRES PAYS;99999;ETRANGER + DOM TOM
4218;4904;SYSTEME U SUD;4990;SYSTEME U;3999;LUCIE
4219;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
11103;11240;HYPERCOOP;3990;GALEC;3999;LUCIE
5215;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5216;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5217;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4220;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
3504;3901;SCADIF;3990;GALEC;3999;LUCIE
5218;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4221;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
90266;99905;MAYOTTE;99000;CENTRALE DOM TOM;99999;ETRANGER + DOM TOM
5219;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
9056;9091;PHARMACIE SOUS  CENTRALE;9090;PHARMACIE CENTRALE;;
4222;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
5220;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5221;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5222;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3505;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
3506;3911;SCAPEST;3990;GALEC;3999;LUCIE
5223;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
900050;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
4223;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
3507;3913;SCAPNOR;3990;GALEC;3999;LUCIE
5224;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4224;4902;SYSTEME U EST;4990;SYSTEME U;3999;LUCIE
9058;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
5225;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3510;3914;SCACHAP;3990;GALEC;3999;LUCIE
5226;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
3509;3903;SCAPARTOIS;3990;GALEC;3999;LUCIE
90269;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
7139;7910;SCHIEVER SS CENTRALE;7990;SA AUCHAN FRANCE;7999;EURAUCHAN CROIX
5227;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
5228;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90275;90275;MAHMOOD SAEED COLLECTIVE CO.;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
5229;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
4225;4901;SYSTEME U OUEST;4990;SYSTEME U;3999;LUCIE
3512;3916;SOCAMIL;3990;GALEC;3999;LUCIE
3513;3905;LECASUD;3990;GALEC;3999;LUCIE
5230;5902;INTERMARCHE  VENTES DIRECTES;5990;SCA PRODUITS ENTRETIEN;5999;INTERMARCHE
90271;91003;CAMEROUN;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
3514;3911;SCAPEST;3990;GALEC;3999;LUCIE
11203;11210;MIGRO SOUS CENTRALE;11991;AFFILIES PROVERA;10000;PROVERA
3516;3911;SCAPEST;3990;GALEC;3999;LUCIE
90273;90947;SINGAPORE;90998;CENTRALE HORS C.E.E.;99999;ETRANGER + DOM TOM
9060;906990;DIVERS SOUS CENTRALE;906999;CENTRALE DIVERS + TRANSPORTEUR;999999;DIVERS+HORS ACTIVI.COMMER.REFA
3517;3915;SCAPALSACE;3990;GALEC;3999;LUCIE
90103;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
90219;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
90240;90297;CORA BELGIQUE;90291;PROVERA BELUX CENTRALE;;
90080;90296;CORA LUXEMBOURG;90291;PROVERA BELUX CENTRALE;;
90227;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
90106;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
90112;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
90229;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
90231;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
90239;90297;CORA BELGIQUE;90291;PROVERA BELUX CENTRALE;;
90234;90297;CORA BELGIQUE;90291;PROVERA BELUX CENTRALE;;
90235;90297;CORA BELGIQUE;90291;PROVERA BELUX CENTRALE;;
90233;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
90220;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
90113;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
21162;21991;CASINO FRANCE;21000;DISTRIBUTION CASINO FRANCE;20000;EMC DISTRIBUTION
90238;90297;CORA BELGIQUE;90291;PROVERA BELUX CENTRALE;;
90237;90297;CORA BELGIQUE;90291;PROVERA BELUX CENTRALE;;
90133;90391;CARREFOUR BELGIQUE;90293;CARREFOUR BELUX CENTRALE;;
